"","G35441","G36194","G36491","G36811","G35531","G36771","G35878","G36505","G36449","G37005","G35874","G35403","G36434","G36204","G36530","G36279","G36473","G35892","G36287","G36463","G36760","G35350","G36452","G36910","G35512","G36233","G37030","G36193","G36468","G36202","G36288","G36460","G36186","G35470","G36492","G36495","G36518","G37024","G36516","G36200","G36457","G36528","G35876","G36198","G36242","G36450","G36944","G36203","G36511","G36408","G36138","G36508","G36037","G35523","G35997","G36987","G35513","G36286","G36456","G36213","G36466","G35453","G35923","G35414","G36432","G36769","G36317","G36420","G37047","G36438","G36834","G36476","G35533","G35469","G36764","G36459","G35924","G36219","G36523","G36490","G36205","G36485","G36455","G35352","G36540","G35409","G36824","G37040","G35442","G37026","G35424","G37039","G36139","G36527","G36521","G36433","G36215","G36173","G36761","G36235","G36144","G36816","G35351","G36773","G36141","G35395","G37042","G36514","G36536","G36192","G36028","G36189","G35397","G35404","G36035","G36982","G36538","G36489","G35445","G36763","G36498","G36272","G36201","G37050","G36280","G35522","G36453","G37022","G35477","G35902","G36210","G37045","G36854","G36029","G36435","G36034","G36454","G36753","G35938","G36145","G36257","G36161","G35416","G36439","G36534","G35455","G36464","G36290","G37037","G36431"
"4403113",0,0,4,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0,1,2,0,0,1,1,6,1,0,0,1,1,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,14,0,0,0,1,6,0,0,0,0,0,0,0,2,13,0,2,0,0,5,0,0,1,0,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,5,4,0,0,11,0,0,0,11,0,0,0,3,0,0,0,0,0,1,0,10,0,0,0,0,0,1,0,0,0
"176381",0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,3,2,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0,1,0,0,0,0,8,13,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,0,2,0,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0
"317814",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,0,0,0,0,0,0,14,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,223,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,15,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0
"575768",0,9,0,0,0,5,0,39,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,2,8,0,0,15,0,0,0,0,0,0,7,0,0,0,14,0,13,0,0,17,0,0,8,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,11,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,8,2,1,22,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,5,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,5,9,0,0,12,0
"198127",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,17,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0
"161007",0,0,0,1,1,2,0,0,0,0,0,0,1,0,1,0,0,3,0,0,5,2,0,0,2,0,0,0,0,0,0,0,1,6,0,0,11,0,1,0,1,0,1,0,0,0,0,0,3,0,1,1,5,3,0,0,1,0,0,0,1,4,5,5,0,0,1,0,0,0,3,1,1,10,5,0,0,0,5,0,1,0,2,0,0,0,0,0,4,0,10,1,2,1,1,1,0,0,3,0,0,0,6,1,0,2,0,0,1,1,1,0,0,3,1,0,0,0,1,0,0,0,0,0,1,0,2,0,8,1,0,0,1,7,1,3,0,1,0,0,0,0,0,2,0,2,0,0,1,0
"197708",0,0,3,0,0,3,0,5,0,0,0,2,0,0,0,2,0,0,6,11,0,0,0,0,1,2,0,2,1,0,0,1,0,0,0,1,0,0,0,0,4,0,1,0,6,0,0,1,0,0,0,0,0,0,0,0,0,6,2,0,0,0,8,0,0,2,0,0,0,0,0,5,0,2,1,0,3,0,0,0,0,52,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,14,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,7,0,0,30,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,0,1,0,0,0
"177062",4,4,0,0,0,6,0,11,0,0,0,90,0,2,0,0,0,11,12,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,7,173,0,0,0,6,0,1,0,0,0,0,0,18,0,0,0,0,0,0,6,0,0,19,0,0,0,143,0,0,0,0,12,0,0,0,0,1,0,17,0,0,0,0,0,31,36,0,0,0,0,24,0,0,0,0,0,5,0,0,0,0,0,0,0,32,0,0,0,10,0,23,0,0,0,0,0,0,1,0,0,0,0,2,0,0,11,16,1,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,108,0,0,0,0
"193987",0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"191391",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,1,5,5,0,0,0,0,0,2,0,0,4,0,4,2,0,0,2,1,0,0,0,2,6,0,0,0,10,0,0,1,0,0,1,0,0,0,0,0,0,6,0,0,0,1,15,0,0,1,0,0,0,0,2,2,1,1,0,0,1,0,0,2,0,6,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,9,0,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0
"183224",0,0,0,0,0,354,0,0,0,0,0,0,0,0,0,0,0,96,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,48,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,75,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0
"194727",0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,6,39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,4,0,0
"190169",0,0,0,0,0,0,0,8,0,0,0,0,0,17,1,0,0,34,28,0,0,0,0,0,0,9,0,0,0,5,12,0,0,0,0,0,0,0,0,101,3,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,25,237,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0
"175180",0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"358781",0,0,0,2,0,817,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,11,0,0,0,0,0,444,0,0,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,5,0,0,1,0,0,0,1443,196,0,0,0,0,0,0,1,1461,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,154,0,0,0,0,0,1,0,456,0,2,2,455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,383,33,989,0,0,0,0,0,0,1,0,0,0,456,1,0,0,0,0,0,0,0,0,0,0,0,2176,0,0,0,0
"192462",0,34,0,0,0,309,0,597,0,0,0,3,0,293,0,0,0,0,0,0,0,0,1,0,0,0,0,230,0,427,1,0,0,19,1482,27,0,0,0,771,0,1,0,0,0,0,0,1446,0,0,0,0,1,0,66,0,0,0,0,0,1,0,52,0,0,63,196,0,0,0,0,0,0,250,0,0,6,0,0,0,236,0,0,0,0,0,2,0,3,0,0,163,0,0,0,0,0,0,1,2,0,1,0,70,0,294,0,0,0,1,0,0,212,0,0,0,0,357,0,456,1296,0,339,0,0,0,0,0,0,1,0,0,167,0,0,0,0,0,66,0,0,0,0,0,0,3,0,0,0,1
"180572",0,1,2,1,0,2,0,4,0,0,0,0,0,0,0,0,0,2,9,1,0,0,0,0,1,0,0,0,1,0,3,0,0,1,0,1,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,5,0,0,0,0,2,0,0,3,7,1,1,0,0,3,0,18,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,10,0,0,10,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0
"363646",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,24,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"183457",0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,28,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"185575",0,0,0,0,0,0,0,230,0,0,0,300,0,1899,0,0,0,490,76,1,0,0,0,0,0,204,0,0,0,119,238,0,0,0,0,0,0,0,0,4538,0,0,1,0,241,0,0,1444,0,0,0,0,0,0,0,0,0,82,1,0,0,1173,6134,0,0,0,85,0,0,0,0,0,0,0,1,0,2370,0,0,0,445,0,0,0,0,1,15,0,0,0,51,0,0,0,0,0,0,0,0,186,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,334,239,209,0,242,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,377,0,0,1,0
"319275",0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,3,3,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,58,0,0,0,0,3,0,0,60,0,0,0,0,0,0,0,0,0,1,0,0,0,6,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"190987",0,0,0,0,0,0,0,0,0,0,0,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0
"583134",0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,0,0,0,0,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,28,0,0,0,0
"184114",0,0,0,0,0,0,0,8,0,0,0,2,0,26,0,0,0,16,6,0,0,0,0,0,0,4,0,0,0,3,5,0,0,0,0,0,0,0,0,158,0,0,1,0,4,0,0,66,0,0,0,0,1,0,0,0,0,0,0,0,0,50,229,0,0,0,1,0,0,0,0,0,0,0,0,0,37,0,0,0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
"3530697",0,0,0,0,0,0,0,8,0,0,0,1,0,11,0,0,0,16,0,0,0,0,0,0,0,6,0,0,0,5,7,0,0,0,0,0,0,0,0,59,0,0,0,0,7,0,0,23,0,0,0,0,0,0,0,0,0,2,0,0,0,55,60,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
"194297",0,0,0,0,0,25,0,0,0,0,0,0,0,2,0,8,0,0,202,0,168,0,0,0,0,4,0,1,0,0,5,0,0,0,0,0,1,0,0,27,0,0,0,0,1092,0,0,1,0,0,0,0,0,0,6,0,0,483,0,0,0,0,579,0,0,25,0,0,0,1251,0,166,0,0,1547,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402,360,0,0,0,1349,0,339,0,0,0,0,0,0,205,0,1,0,0,0,0,1213,1,15,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1110,4,0,825,0,0,0,0,0,357,0,0,0
"185836",0,38,0,0,0,0,0,0,0,0,0,202,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,146,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"173851",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,1,0,0,0,0,1,99,0,0,0,0,0,0,0,0,0,0,23,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4366843",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,2,0,8,0,0,8,0,0,3,1,0,0,0,3,2,0,0,17,0,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,12,0,25,0,13,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,0,4,3,1,0,0,0,5,0,2,1,0
"362793",0,0,0,0,0,0,0,0,0,0,0,0,0,299,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,238,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"330469",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,7,0,0,0,0,0,18,0,1,3,0,11,0,0,0,0,0,0,0,0,22,16,0,0,0,6,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0
"180771",0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,77,0,0,0,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,25,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,0,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"158649",0,0,0,39,1,4,0,0,0,0,0,0,0,10,26,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,48,0,22,0,0,0,0,0,19,0,0,0,0,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
"4366089",0,0,0,1171,7,25,0,0,0,0,0,0,0,837,471,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,1,0,0,911,0,188,0,0,0,0,0,340,0,0,1,0,353,0,0,0,2,0,0,0,0,17,0,0,0,0,9,0,0,0,971,0,3,0,0,0,0,0,0,0,2,0,0,0,3,0,7,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,61,9,0,0,0,0,329,0,0,0,0,0,0,0,68,0,0,0,0,1,39,0,0,0,0,0,9,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,60,59,0,0,0,0
"146564",0,0,0,0,0,21,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,0,0,178,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4336940",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"185814",0,0,0,0,0,0,0,8,0,0,0,8,0,83,0,0,0,32,3,0,0,0,0,0,0,6,0,0,0,4,11,0,0,0,0,0,0,0,0,140,0,0,0,0,11,0,0,54,0,0,0,0,0,0,0,0,0,6,0,0,0,35,513,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,13,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,6,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
"194324",0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,5,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,13,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"179572",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,4,0,0,0,1,1,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"199256",0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"192438",0,0,0,0,0,0,0,5,0,0,0,2,0,7,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
"3235048",0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,49,3,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0
"181074",0,0,0,9,1,0,0,0,0,0,0,0,0,16,33,0,0,1,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,5,0,0,0,0,0,25,0,58,0,0,0,0,0,24,0,0,4,0,137,0,0,0,0,0,0,0,0,24,0,0,0,0,4,0,0,2,64,0,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,12,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
